textDisplay,videojuego,moderationStatus,sentimiento
cómo tienes el gameplay en español si sólo ha salido en japonés por ahora,The Lord of the Rings: Gollum,,
lo tengo reservado y se que lo voy a disfrutar pero ojala viniera doblado como la segunda parte,The Lord of the Rings: Gollum,,
conseguire el juego y preparare pañuelos,The Lord of the Rings: Gollum,,
saludos br br por lo que he visto br juegazo que no hay que perderse br br lástima que de momento solo estará en consolas tendremos que esperar los que jugamos en pc br br y según parece este juegazo tampoco estará en switch br br gracias por el vídeo,The Lord of the Rings: Gollum,,
resumiendo una verg enza q vengan voces en inglés cuando los anteriores son en castellano,The Lord of the Rings: Gollum,,
creo que mejor me espero al kingdom hearts iii hd final remix remaster pro ultimate 1 7 br probablemente ese sea el bueno br br p d mientras voy a seguir jugando al kingdom hearts 1 hd remaster final mix este es verídico xd br p d ii pero están los personajes de square enix o que,The Lord of the Rings: Gollum,,
el año comenzó muy fuerte primero resident evil 2 remake y ahora kimgdon heast 3,The Lord of the Rings: Gollum,,
hasta el momento resident tiene 91 de metacritica y kingdon hearts 3 tiene 88 así que para que sea goty tiene que pasar de los 90 para ser muy buen juego por lo menos entonces si no pasa de los 90 será un juego bueno y no un muy buen juego y resident ganaría el goty hasta el momento,The Lord of the Rings: Gollum,,
y que hacemos con la historia lo que no hemos seguido la saga,The Lord of the Rings: Gollum,,
para mi este juego sera goty,The Lord of the Rings: Gollum,,
cuantos mundos son br cual es la duracion real del juego br trae misiones secundarias br pregunto porque en el mundo de hercules mire que lo terminaron en menos de 35 minutos,The Lord of the Rings: Gollum,,
trae niveles de dificultad de verdad y de verdad es largo o unas 20 horas con combates fasilones,The Lord of the Rings: Gollum,,
en una ocación mencionaron que haria una introducción al principio para los que no hayan jugado las entregas anteriores es asi que tanto sirve no quiero pasarme juegos de la generación pasada para jugar a este,The Lord of the Rings: Gollum,,
que ganas,The Lord of the Rings: Gollum,,
yo solo tengo dos dudas importante br cuanto porcentaje de historia original hay y cuanto de película disney que ya hemos visto en el primer videojuego el porcentaje estaba bien y sabían moverse pero en el segundo era 80 disney br y sobre todo la historia original tiene desarrollo o en cuanto encontremos al resto de personajes sera solo para presentarlos y verlos luego en la cinemática final tienen historias que se desarrollan en profundidad con arcos propios cada uno,The Lord of the Rings: Gollum,,
pense que nunca veria esto,The Lord of the Rings: Gollum,likelySpam,
tremenda basura el mejor juego del señor de los anillos había sido uno que jugara en game cube estaba guapísimo,The Lord of the Rings: Gollum,,
el peor juego de the lord of the rings solo lo comprare dos veces este año,The Lord of the Rings: Gollum,,
pues por todo lo que contaste no me parece tan mal la verdad,The Lord of the Rings: Gollum,,
la serie de amazon no esta tan mal pero este juego basura,The Lord of the Rings: Gollum,,
después de estos fracasos el señor de los anillos jamas volvera a ser el boom que una vez fue,The Lord of the Rings: Gollum,,
yo lo jugaré por curiosidad,The Lord of the Rings: Gollum,,
vamos una pastelada de juego,The Lord of the Rings: Gollum,,
porque ese titulo estuvo genial la serie muchos se hacen los seguidores y no entienden nada,The Lord of the Rings: Gollum,,
reconozco que al menos los escenarios se ven bonitos jajajaja,The Lord of the Rings: Gollum,,
es sorprendente que los juegos de ps2 tengan mejor calidad gráfica y general que uno de ps5,The Lord of the Rings: Gollum,,
con la velocidad tan lenta de mi internet ni vale la pena piratearlo,The Lord of the Rings: Gollum,,
es neta hicieron un juego de este personaje,The Lord of the Rings: Gollum,,
no soy fan ni me vi la pelicula ni nada pero el personaje me parece horripilante br siempre pienso que el personaje jugable y principal debe ser atractivo o atrayente por que lo llevarás durante toda la historia pero que desagradable llevar esa cosa durante horas jajaj ay pobre,The Lord of the Rings: Gollum,,
eres tentáculo purpura de tzeench o slanesh,The Lord of the Rings: Gollum,,
por fin un protagonista con el que los niños rata se pueden identificar,The Lord of the Rings: Gollum,,
goty,The Lord of the Rings: Gollum,,
pues a mí sí me encantó la serie de 39 39 el señor de los anillos los anillos de poder 39 39,The Lord of the Rings: Gollum,,
pues a mi si me esta gustando,The Lord of the Rings: Gollum,,
redfall ya encontró rival y es gollum,The Lord of the Rings: Gollum,,
para mi el gollum de shadow of mordor estaba muchisimo mejor hecho,The Lord of the Rings: Gollum,,
gandalf no conocio a gollum no sabia del anillo fingolfin no tenia cuernos q peresa de juego casi 100gb 2 dias espere a q lo bajara q basura de juego,The Lord of the Rings: Gollum,,
loco dejen de criticar la serie de amazon si no le gusta no la miren ka van a cancelar por culpa de los tontito que critican todo,The Lord of the Rings: Gollum,,
no pues wooaaa el motor gráfico más avanzado,The Lord of the Rings: Gollum,,
el tipo habla muy rápido tengo que estar muy atento a lo que está diciendo para entenderle jaja,The Lord of the Rings: Gollum,,
a cualquiera que le haya gustado shadow of the colosus le encantaría este juego,The Lord of the Rings: Gollum,,
se confirma el gotty br rivalidad para marvel spiderman 2,The Lord of the Rings: Gollum,,
me decepcionó bastante la verdad uu,The Lord of the Rings: Gollum,,
sigue siendo mil veces mejor que los anillos de poder,The Lord of the Rings: Gollum,,
es triste ver que los desarrolladores busquen separarse del señor de los anillos de tolkien y peter jackson,The Lord of the Rings: Gollum,,
yo quisiera jugar como nazgul,The Lord of the Rings: Gollum,,
eso esta en ps2,The Lord of the Rings: Gollum,,
mejor leer los libros para saber qué hizo gollum antes de la comunidad del anillo ya que tampoco el juego sigue la línea de los libros aunque sigue otras cosas,The Lord of the Rings: Gollum,,
qué esagerado lo peor que le ha pasado y le pasará jamás a la obra de tolkien es la serie de amazon prime,The Lord of the Rings: Gollum,,
la cara de golum te dirá lo buena que es la campaña yo mismo lo viví en mis propias carnes,The Lord of the Rings: Gollum,,
pero era obvio que iba a ser horrible este juego teniendo tantos personajes tantas historias eligen a gollum tranquilamente pueden hacer como el howars legacy pero siendo un soldado de gondor o uno de la banda de aragorn con mecanicas de aventura y accion no se algo divertido y bueno,The Lord of the Rings: Gollum,,
parece juego de ps1,The Lord of the Rings: Gollum,,
pues a mí me gustó gollum se desarrolla de forma magistral y nos refleja la complejidad del mundo de tolkien en donde personajes tan extravagantes como gollum pueden llegar a reflejar matices de honda emotividad que no van a dejar indiferente a nadie literalmente la sección final es oro puro y se le perdonan todos sus defectos solo por ese majestuoso final que no escatima en desacomodar al jugador con presentaciones de personajes inesperados la aparición final dios esto sí que es un videojuego,The Lord of the Rings: Gollum,,
pero que onda con con los diseños de los personajes parecen sacados de algun show de cirque du soleil pero en el mal sentido especialmente gandalf y thranduil,The Lord of the Rings: Gollum,,
menudo despropósito si ya la serie de amazon ha sido una bazofia esto ya es la guinda del pastel,The Lord of the Rings: Gollum,,
su videojuego gana el puesto infame por goleada xp,The Lord of the Rings: Gollum,,
evidentemente ese juego es una porquería,The Lord of the Rings: Gollum,,
el chistoso que se queje de que no hay nada nuevo pero a la vez se queja de las cosas nuevas xd,The Lord of the Rings: Gollum,,
que bien título jajaja,The Lord of the Rings: Gollum,,
forspoken soy el peor videojuego del año br redfall no yo soy el peor br gollum que pndejadas están diciendo,The Lord of the Rings: Gollum,,
por qué gollum parece batinson,The Lord of the Rings: Gollum,,
sinceramente creo que la peor idea fue usar una saga tan fascinante y en vez de hacer un mundo abierto o algo por el estilo prefirieron hacer esto,The Lord of the Rings: Gollum,,
este juego es malo pero la serie del señor de los anillos de amazon es basura infumable el titulo esta mal no existe en el lore del señor de los anillos nada peor que la basura de amazon y si existiera algo peor seria la segunda temporada,The Lord of the Rings: Gollum,,
cómo se llama la canción de fondo por favor,The Lord of the Rings: Gollum,,
uuy si que miedo que le tienen a cambiar quot una coma quot luego recuerdan que llevamos años viendo adefesios injustificados como el hada calva de pinocho y se les pasa,The Lord of the Rings: Gollum,,
el que modelo a gollum no se vio ninguna pelicula xd,The Lord of the Rings: Gollum,,
gollum era feo pero no parecía un feto deforme,The Lord of the Rings: Gollum,,
no entiendo como dañan una serie de juegos tan buena hablo de las primeras sagas q llevan la historia de la película,The Lord of the Rings: Gollum,,
tienen que sacar otro juego de estrategia como quot la batalla por la tierra media quot ese si que le hacía justicia,The Lord of the Rings: Gollum,,
sigo sin entender por qué no hay un solo estudio que vaya por lo facil tomar la trilogía de películas adaptar las distintas escenas a gameplay agregar algo de material adicional entre escenarios y listo cómo es que en ps2 pudieron y no lo hacen ahora teniendo exceso de tecnología siempre dicen que no hay que ser nostalgico pero es que parece que lo hacen a proposito porque con menos tecnología se lo curraban mejor para hacer juegazos digo solo imaginense la batalla del abismo de helm con gráficos actuales con rt la lluvia en 4k fisicas realistas etc etc jamás entenderé a estos estudios por dar un ejemplo con dragon ball en cambio aprovecharon la tecnología actual para reimaginar toda la historia en kakarot y salió muy bien lo mismo en xenoverse 2 y nadie se queja de haber quot rejugado quot la misma historia lo que importa es el enfoque y la nueva jugabilidad que la historia sea conocida de sobra es lo de menos,The Lord of the Rings: Gollum,,
la primera película ya tiene más de 20 años cuesta creer que no hayan podido simplemente copiar el diseño de ese gollum y ya es como dicen si algo funciona bien por qué cambiarlo al final este diseño no termina de ser realista ni tampoco de ser caricaturesco en su lugar termina siendo desagradable a la vista me cuesta aceptar que incluso la versión de ps2 se vea mejor que este smeagol ahora hablando estrictamente de lo jugable creo que era perfecto que sea un juego de sigilo plataformeo y decisiones pero se nota que está mal llevado podrían haberlo orientado un poco más a un sigilo de suspenso quizás algo así como a plague tale no sé como explicarlo en fin otra decepción a esta saga lamentablemente los fans de tolkien parece que nunca tendremos un juego sin polémica ni a la altura de lo esperado en estas nuevas generaciones los juegos de la tierra media nunca me terminaron de convencer,The Lord of the Rings: Gollum,,
parece un juego de ps2,The Lord of the Rings: Gollum,,
con esa peluca que tiene ya se te quitan las ganas de jugarlo xd,The Lord of the Rings: Gollum,,
creo que poca gente no se esperaba esto el juego tenia mala pinta desde que lo anunciaron,The Lord of the Rings: Gollum,,
como que el juego quiso hacer mucho y no pulió u ofreció algo realmente bueno en todo lo que quiso abarcar en sus mecánicas ni otros apartados es una pena a pesar de los gráficos tan feos y un gollum todo cricoso y extraño quería jugarlo pues a veces los gráficos son extraños pero el juego e historia buenos e inovadores pero es triste ver que ni a los fans ni a los no fans les gustó cuando terminará la masacre a los productos de tolkien se que el estudio se esforzó pero realmente si esta muy cutre el juego,The Lord of the Rings: Gollum,,
parece un juego de los primeros de la play 3,The Lord of the Rings: Gollum,,
